trade_id,symbol,side,entry_time_utc,entry_price,lowest_100_price,highest_100_price,atr_14,stop_loss_price,take_profit_price,risk_usdt,target_reward_usdt,result,pnl_usdt,holding_bars,target,trend_100b_pct,trend_50b_pct,trend_20b_pct,stoch_pos_pct,norm_atr_pct,volatility_range_pct,volume_ratio,entry_hour,dist_to_100low_pct,last_bar_body_ratio,last_bar_is_bullish
1055,TACUSDT,LONG,2026-08-11 12:00:00 UTC,0.00297,0.00286,0.00327,5e-05,0.00277,0.00338,3.4,6.8,LOSS,-3.4,52,0,-8.6154,-3.8835,-0.6689,26.8293,1.6835,13.8047,1.1283,12,3.7037,0.6,1
1056,TACUSDT,LONG,2026-08-11 13:00:00 UTC,0.00297,0.00286,0.00326,5e-05,0.00277,0.00335,3.25,6.51,LOSS,-3.25,51,0,-7.764,-3.5714,-1.3289,27.5,1.6835,13.468,1.2431,13,3.7037,0.0,0
1057,TACUSDT,LONG,2026-08-11 14:00:00 UTC,0.00294,0.00286,0.00325,5e-05,0.00277,0.00328,2.88,5.76,LOSS,-2.88,50,0,-8.9783,-4.2345,-1.6722,20.5128,1.7007,13.2653,1.2886,14,2.7211,0.75,0
1058,TACUSDT,LONG,2026-08-11 15:00:00 UTC,0.00289,0.00286,0.00325,5e-05,0.00277,0.00314,2.12,4.24,LOSS,-2.12,49,0,-10.8025,-6.4725,-3.9867,7.6923,1.7301,13.4948,1.3968,15,1.0381,0.7143,0
1059,TACUSDT,LONG,2026-08-11 16:00:00 UTC,0.00287,0.00286,0.00325,5e-05,0.00277,0.00309,1.84,3.67,LOSS,-1.84,48,0,-11.1455,-6.5147,-4.9669,2.5641,1.7422,13.5889,1.4288,16,0.3484,0.4,0
1060,TACUSDT,LONG,2026-08-11 17:00:00 UTC,0.00287,0.00286,0.00325,5e-05,0.00277,0.00307,1.75,3.5,LOSS,-1.75,47,0,-12.0,-6.5359,-5.298,2.5641,1.7422,13.5889,1.572,17,0.3484,0.125,0
1061,TACUSDT,LONG,2026-08-11 18:00:00 UTC,0.00286,0.00282,0.00325,5e-05,0.00272,0.00312,2.33,4.67,LOSS,-2.33,49,0,-10.0629,-6.5359,-5.6106,9.3023,1.7483,15.035,1.4708,18,1.3986,0.1667,0
1062,TACUSDT,LONG,2026-08-11 19:00:00 UTC,0.00285,0.00282,0.00325,5e-05,0.00273,0.0031,2.16,4.32,LOSS,-2.16,48,0,-10.6583,-6.8627,-4.6823,6.9767,1.7544,15.0877,1.3737,19,1.0526,0.3333,0
1063,TACUSDT,LONG,2026-08-11 20:00:00 UTC,0.00287,0.00282,0.00325,5e-05,0.00273,0.00314,2.38,4.77,LOSS,-2.38,47,0,-7.7419,-6.5359,-4.6667,11.6279,1.7422,14.9826,1.3353,20,1.7422,0.5,1
1064,TACUSDT,LONG,2026-08-11 21:00:00 UTC,0.00287,0.00282,0.00325,4e-05,0.00273,0.00314,2.37,4.74,LOSS,-2.37,44,0,-7.4194,-6.2092,-4.0134,11.6279,1.3937,14.9826,1.2408,21,1.7422,0.0,0
1065,TACUSDT,LONG,2026-08-11 22:00:00 UTC,0.00287,0.00282,0.00325,4e-05,0.00274,0.00314,2.33,4.66,LOSS,-2.33,42,0,-8.3067,-5.9016,-3.6913,11.6279,1.3937,14.9826,1.1723,22,1.7422,0.0,0
1066,TACUSDT,LONG,2026-08-11 23:00:00 UTC,0.00288,0.00282,0.00325,4e-05,0.00274,0.00317,2.49,4.99,LOSS,-2.49,41,0,-8.2803,-5.8824,-3.3557,13.9535,1.3889,14.9306,1.1099,23,2.0833,0.3333,1
1067,TACUSDT,LONG,2026-08-12 00:00:00 UTC,0.00291,0.00282,0.00325,4e-05,0.00274,0.00324,2.85,5.7,LOSS,-2.85,40,0,-7.3248,-5.2117,-2.349,20.9302,1.3746,14.7766,1.1237,0,3.0928,0.75,1
1068,TACUSDT,LONG,2026-08-12 01:00:00 UTC,0.00294,0.00282,0.00325,4e-05,0.00274,0.00334,3.43,6.85,LOSS,-3.43,39,0,-6.3694,-3.6066,-0.339,27.907,1.3605,14.6259,1.0786,1,4.0816,0.5,1
1069,TACUSDT,LONG,2026-08-12 02:00:00 UTC,0.00295,0.00282,0.00325,4e-05,0.00274,0.00336,3.53,7.06,LOSS,-3.53,38,0,-6.6667,-4.2345,0.0,30.2326,1.3559,14.5763,1.0261,2,4.4068,0.0,0
1070,TACUSDT,LONG,2026-08-12 03:00:00 UTC,0.00294,0.00282,0.00325,4e-05,0.00274,0.00335,3.46,6.92,LOSS,-3.46,37,0,-6.6456,-3.9088,1.3746,27.907,1.3605,14.6259,0.8339,3,4.0816,0.0,0
1071,TACUSDT,LONG,2026-08-12 04:00:00 UTC,0.00293,0.00282,0.00325,4e-05,0.00274,0.00332,3.29,6.58,LOSS,-3.29,36,0,-5.7878,-3.9344,2.0906,25.5814,1.3652,14.6758,0.7431,4,3.7543,0.3333,0
1072,TACUSDT,LONG,2026-08-12 05:00:00 UTC,0.00293,0.00282,0.00325,4e-05,0.00274,0.0033,3.17,6.34,LOSS,-3.17,35,0,-7.2785,-4.2484,0.6873,25.5814,1.3652,14.6758,0.7515,5,3.7543,0.0,0
1073,TACUSDT,LONG,2026-08-12 06:00:00 UTC,0.00294,0.00282,0.00325,4e-05,0.00274,0.00332,3.27,6.54,LOSS,-3.27,34,0,-7.8616,-4.2484,-0.3401,27.907,1.3605,14.6259,0.7537,6,4.0816,0.0,0
1074,TACUSDT,LONG,2026-08-12 07:00:00 UTC,0.00291,0.00282,0.00325,4e-05,0.00274,0.00325,2.89,5.78,LOSS,-2.89,33,0,-7.9114,-4.5902,-2.0202,20.9302,1.3746,14.7766,0.7998,7,3.0928,0.75,0
1075,TACUSDT,LONG,2026-08-12 08:00:00 UTC,0.00293,0.00282,0.00325,4e-05,0.00275,0.00329,3.1,6.2,LOSS,-3.1,32,0,-7.571,-4.5603,-1.3468,25.5814,1.3652,14.6758,0.7905,8,3.7543,0.6667,1
1076,TACUSDT,LONG,2026-08-12 09:00:00 UTC,0.00293,0.00282,0.00325,4e-05,0.00275,0.00328,3.03,6.07,LOSS,-3.03,31,0,-7.571,-4.2484,-0.3401,25.5814,1.3652,14.6758,0.7524,9,3.7543,0.0,0
1077,TACUSDT,LONG,2026-08-12 10:00:00 UTC,0.00295,0.00282,0.00325,4e-05,0.00275,0.00334,3.38,6.76,LOSS,-3.38,30,0,-7.8125,-4.8387,2.0761,30.2326,1.3559,14.5763,0.7193,10,4.4068,0.4,1
1078,TACUSDT,LONG,2026-08-12 11:00:00 UTC,0.00296,0.00282,0.00325,4e-05,0.00275,0.0034,3.66,7.32,LOSS,-3.66,29,0,-6.9182,-4.2071,3.1359,32.5581,1.3514,14.527,0.656,11,4.7297,0.25,1
1079,TACUSDT,LONG,2026-08-12 12:00:00 UTC,0.00296,0.00282,0.00325,4e-05,0.00275,0.00339,3.61,7.22,LOSS,-3.61,28,0,-6.6038,-5.1118,3.8462,32.5581,1.3514,14.527,0.6246,12,4.7297,0.5,1
1080,TACUSDT,LONG,2026-08-12 13:00:00 UTC,0.00294,0.00282,0.00325,4e-05,0.00275,0.00333,3.28,6.57,LOSS,-3.28,27,0,-7.5472,-6.3694,2.7972,27.907,1.3605,14.6259,0.622,13,4.0816,0.6667,0
1081,TACUSDT,LONG,2026-08-12 14:00:00 UTC,0.00294,0.00282,0.00325,4e-05,0.00275,0.00333,3.26,6.51,LOSS,-3.26,26,0,-7.837,-6.0703,3.1579,27.907,1.3605,14.6259,0.6393,14,4.0816,0.0,0
1082,TACUSDT,LONG,2026-08-12 15:00:00 UTC,0.00293,0.00282,0.00325,4e-05,0.00275,0.00328,3.01,6.02,LOSS,-3.01,25,0,-7.8616,-5.4839,2.4476,25.5814,1.3652,14.6758,0.6769,15,3.7543,0.25,0
1083,TACUSDT,LONG,2026-08-12 16:00:00 UTC,0.00284,0.00282,0.00325,4e-05,0.00274,0.00305,1.79,3.58,LOSS,-1.79,24,0,-9.8413,-6.8852,-1.0453,4.6512,1.4085,15.1408,0.9279,16,0.7042,0.9,0
1084,TACUSDT,LONG,2026-08-12 17:00:00 UTC,0.00285,0.00282,0.00325,4e-05,0.00274,0.00307,1.89,3.78,LOSS,-1.89,23,0,-10.0946,-6.5574,-0.6969,6.9767,1.4035,15.0877,0.9148,17,1.0526,0.3333,1
1085,TACUSDT,LONG,2026-08-12 18:00:00 UTC,0.00287,0.00282,0.00325,4e-05,0.00274,0.00312,2.19,4.38,LOSS,-2.19,22,0,-9.1772,-4.0134,-0.3472,11.6279,1.3937,14.9826,0.9059,18,1.7422,1.0,1
1086,TACUSDT,LONG,2026-08-12 19:00:00 UTC,0.00286,0.00282,0.00325,4e-05,0.00275,0.0031,2.08,4.16,LOSS,-2.08,21,0,-9.7792,-4.9834,-1.7182,9.3023,1.3986,15.035,0.9482,19,1.3986,0.3333,0
1087,TACUSDT,LONG,2026-08-12 20:00:00 UTC,0.00286,0.00282,0.00325,4e-05,0.00275,0.00309,1.99,3.97,LOSS,-1.99,20,0,-10.3448,-4.3478,-2.7211,9.3023,1.3986,15.035,0.9222,20,1.3986,0.0,0
1088,TACUSDT,LONG,2026-08-12 21:00:00 UTC,0.00285,0.00282,0.00325,4e-05,0.00275,0.00306,1.8,3.61,LOSS,-1.8,19,0,-10.6583,-5.3156,-3.0612,6.9767,1.4035,15.0877,0.9144,21,1.0526,0.5,0
1089,TACUSDT,LONG,2026-08-12 22:00:00 UTC,0.00283,0.00282,0.00325,4e-05,0.00275,0.00299,1.38,2.76,LOSS,-1.38,18,0,-11.0063,-6.2914,-4.0678,2.3256,1.4134,15.1943,0.9274,22,0.3534,0.6667,0
1090,TACUSDT,LONG,2026-08-12 23:00:00 UTC,0.00284,0.00282,0.00325,3e-05,0.00275,0.00302,1.54,3.08,LOSS,-1.54,17,0,-10.6918,-5.9603,-3.0717,4.6512,1.0563,15.1408,0.9003,23,0.7042,0.5,1
1091,TACUSDT,LONG,2026-08-13 00:00:00 UTC,0.00287,0.00282,0.00325,3e-05,0.00275,0.00311,2.1,4.19,LOSS,-2.1,16,0,-9.4637,-5.2805,-2.0478,11.6279,1.0453,14.9826,0.8661,0,1.7422,1.0,1
1092,TACUSDT,LONG,2026-08-13 01:00:00 UTC,0.00288,0.00282,0.00325,4e-05,0.00275,0.00313,2.21,4.41,LOSS,-2.21,15,0,-8.5714,-3.6789,-1.7065,13.9535,1.3889,14.9306,0.8642,1,2.0833,0.25,1
1093,TACUSDT,LONG,2026-08-13 02:00:00 UTC,0.00285,0.00282,0.00325,4e-05,0.00275,0.00305,1.74,3.47,LOSS,-1.74,14,0,-9.8101,-5.0,-2.0619,6.9767,1.4035,15.0877,0.5921,2,1.0526,0.75,0
1094,TACUSDT,LONG,2026-08-13 03:00:00 UTC,0.00286,0.00282,0.00325,3e-05,0.00275,0.00306,1.78,3.57,LOSS,-1.78,13,0,-8.6262,-4.3478,-2.3891,9.3023,1.049,15.035,0.5573,3,1.3986,0.5,1
1095,TACUSDT,LONG,2026-08-13 04:00:00 UTC,0.00289,0.00282,0.00325,3e-05,0.00275,0.00315,2.3,4.6,LOSS,-2.3,12,0,-10.5263,-3.0201,-1.3652,16.2791,1.0381,14.8789,0.5776,4,2.4221,0.75,1
1096,TACUSDT,LONG,2026-08-13 05:00:00 UTC,0.00289,0.00282,0.00325,4e-05,0.00275,0.00318,2.5,5.0,LOSS,-2.5,11,0,-9.4044,-3.0201,-2.0339,16.2791,1.3841,14.8789,0.6089,5,2.4221,0.0,0
1097,TACUSDT,LONG,2026-08-13 06:00:00 UTC,0.00291,0.00282,0.0032,4e-05,0.00275,0.00322,2.7,5.39,LOSS,-2.7,10,0,-8.2019,-2.349,-1.6892,23.6842,1.3746,13.0584,0.6289,6,3.0928,0.5,1
1098,TACUSDT,LONG,2026-08-13 07:00:00 UTC,0.00289,0.00282,0.00319,4e-05,0.00275,0.00317,2.44,4.88,LOSS,-2.44,9,0,-8.254,-2.0339,-2.6936,18.9189,1.3841,12.8028,0.6145,7,2.4221,1.0,0
1099,TACUSDT,LONG,2026-08-13 08:00:00 UTC,0.00288,0.00282,0.00319,4e-05,0.00275,0.00315,2.3,4.6,LOSS,-2.3,8,0,-8.254,-1.7007,-1.7007,16.2162,1.3889,12.8472,0.6155,8,2.0833,0.0,0
1100,TACUSDT,LONG,2026-08-13 09:00:00 UTC,0.00288,0.00282,0.00319,3e-05,0.00275,0.00315,2.28,4.57,LOSS,-2.28,7,0,-8.8608,-1.0309,-2.0408,16.2162,1.0417,12.8472,0.652,9,2.0833,0.0,0
1101,TACUSDT,LONG,2026-08-13 10:00:00 UTC,0.00288,0.00282,0.00319,3e-05,0.00275,0.00314,2.21,4.43,LOSS,-2.21,6,0,-8.5714,0.3484,-1.7065,16.2162,1.0417,12.8472,0.6632,10,2.0833,0.0,0
1102,TACUSDT,LONG,2026-08-13 11:00:00 UTC,0.00288,0.00282,0.00316,4e-05,0.00275,0.00313,2.19,4.38,LOSS,-2.19,5,0,-5.5738,-1.0309,1.4085,17.6471,1.3889,11.8056,0.6491,11,2.0833,0.0,0
1103,TACUSDT,LONG,2026-08-13 12:00:00 UTC,0.00285,0.00282,0.00316,4e-05,0.00275,0.00304,1.72,3.45,LOSS,-1.72,4,0,-8.3871,-3.4014,-0.3509,8.8235,1.4035,11.9298,0.7444,12,1.0526,0.8,0
1104,TACUSDT,LONG,2026-08-13 13:00:00 UTC,0.00285,0.00282,0.00316,4e-05,0.00275,0.00306,1.81,3.62,LOSS,-1.81,3,0,-8.3601,-4.0404,-0.6969,8.8235,1.4035,11.9298,0.7827,13,1.0526,0.0,0
1105,TACUSDT,LONG,2026-08-13 14:00:00 UTC,0.00284,0.00282,0.00316,4e-05,0.00275,0.00301,1.54,3.08,LOSS,-1.54,2,0,-8.0906,-4.3771,-0.6993,5.8824,1.4085,11.9718,0.7956,14,0.7042,0.25,0
1106,TACUSDT,LONG,2026-08-13 15:00:00 UTC,0.00283,0.00282,0.00316,4e-05,0.00275,0.00301,1.55,3.09,LOSS,-1.55,1,0,-8.1169,-3.7415,-1.049,2.9412,1.4134,12.0141,0.7472,15,0.3534,0.3333,0
1107,TACUSDT,LONG,2026-08-13 16:00:00 UTC,0.00278,0.00274,0.00316,4e-05,0.00265,0.00302,2.18,4.35,LOSS,-2.18,5,0,-9.772,-4.1522,-2.807,9.5238,1.4388,15.1079,0.9826,16,1.4388,0.6667,0
1108,TACUSDT,LONG,2026-08-13 17:00:00 UTC,0.00275,0.00273,0.00316,4e-05,0.00265,0.00293,1.73,3.45,LOSS,-1.73,4,0,-11.3269,-4.5296,-3.1802,4.6512,1.4545,15.6364,1.1241,17,0.7273,0.6667,0
1109,TACUSDT,LONG,2026-08-13 18:00:00 UTC,0.00276,0.00273,0.00316,4e-05,0.00265,0.00296,1.88,3.76,LOSS,-1.88,3,0,-10.0977,-3.4965,-2.8169,6.9767,1.4493,15.5797,1.126,18,1.087,0.3333,1
1110,TACUSDT,LONG,2026-08-13 19:00:00 UTC,0.00276,0.00272,0.00316,4e-05,0.00264,0.00299,2.11,4.23,LOSS,-2.11,2,0,-9.8039,-3.4965,-3.8328,9.0909,1.4493,15.942,1.2078,19,1.4493,0.0,0
1111,TACUSDT,LONG,2026-08-13 20:00:00 UTC,0.00276,0.00272,0.00316,4e-05,0.00264,0.003,2.15,4.3,LOSS,-2.15,1,0,-9.8039,-3.1579,-4.1667,9.0909,1.4493,15.942,1.23,20,1.4493,0.0,0
1112,TACUSDT,LONG,2026-08-13 21:00:00 UTC,0.00272,0.00264,0.00316,5e-05,0.00254,0.00309,3.37,6.74,LOSS,-3.37,131,0,-11.1111,-4.8951,-4.5614,15.3846,1.8382,19.1176,1.5229,21,2.9412,0.2857,0
1113,TACUSDT,LONG,2026-08-13 22:00:00 UTC,0.00275,0.00264,0.00316,5e-05,0.00254,0.00316,3.73,7.47,LOSS,-3.73,130,0,-10.1307,-4.1812,-3.8462,21.1538,1.8182,18.9091,1.5575,22,4.0,1.0,1
1114,TACUSDT,LONG,2026-08-13 23:00:00 UTC,0.00274,0.00264,0.00316,5e-05,0.00254,0.00314,3.62,7.24,LOSS,-3.62,129,0,-10.4575,-4.5296,-5.1903,19.2308,1.8248,18.9781,1.5467,23,3.6496,0.3333,0
1115,TACUSDT,LONG,2026-08-14 00:00:00 UTC,0.00274,0.00264,0.00316,4e-05,0.00255,0.00313,3.54,7.08,LOSS,-3.54,128,0,-10.1639,-4.8611,-5.1903,19.2308,1.4599,18.9781,1.4831,0,3.6496,0.0,0
1116,TACUSDT,LONG,2026-08-14 01:00:00 UTC,0.00274,0.00264,0.00316,4e-05,0.00255,0.00312,3.49,6.98,LOSS,-3.49,127,0,-10.4575,-5.8419,-5.8419,19.2308,1.4599,18.9781,1.5422,1,3.6496,0.0,0
1117,TACUSDT,LONG,2026-08-14 02:00:00 UTC,0.00273,0.00264,0.00316,4e-05,0.00255,0.00309,3.3,6.59,LOSS,-3.3,126,0,-11.0749,-7.1429,-5.5363,17.3077,1.4652,19.0476,1.316,2,3.2967,0.3333,0
1118,TACUSDT,LONG,2026-08-14 03:00:00 UTC,0.00265,0.00264,0.00316,5e-05,0.00254,0.00287,2.05,4.09,WIN,4.09,34,1,-13.1148,-9.8639,-8.3045,1.9231,1.8868,19.6226,1.5775,3,0.3774,0.8,0
1119,TACUSDT,LONG,2026-08-14 04:00:00 UTC,0.00269,0.00264,0.00316,5e-05,0.00254,0.003,2.84,5.69,WIN,5.69,61,1,-12.3779,-8.8136,-6.5972,9.6154,1.8587,19.3309,1.6304,4,1.8587,0.6667,1
1120,TACUSDT,LONG,2026-08-14 05:00:00 UTC,0.00271,0.00264,0.00316,5e-05,0.00254,0.00304,3.08,6.16,LOSS,-3.08,123,0,-11.7264,-7.5085,-5.9028,13.4615,1.845,19.1882,1.5717,5,2.583,0.4,1
1121,TACUSDT,LONG,2026-08-14 06:00:00 UTC,0.00271,0.00264,0.00316,5e-05,0.00254,0.00303,3.01,6.02,LOSS,-3.01,122,0,-11.1475,-7.5085,-5.9028,13.4615,1.845,19.1882,1.5565,6,2.583,0.0,0
1122,TACUSDT,LONG,2026-08-14 07:00:00 UTC,0.00268,0.00264,0.00316,4e-05,0.00255,0.00296,2.56,5.12,WIN,5.12,30,1,-12.4183,-8.5324,-5.6338,7.6923,1.4925,19.403,1.22,7,1.4925,1.0,0
1123,TACUSDT,LONG,2026-08-14 08:00:00 UTC,0.00269,0.00264,0.00316,4e-05,0.00255,0.00298,2.67,5.33,WIN,5.33,29,1,-12.0915,-7.5601,-5.614,9.6154,1.487,19.3309,1.1549,8,1.8587,0.3333,1
1124,TACUSDT,LONG,2026-08-14 09:00:00 UTC,0.00266,0.00262,0.00316,5e-05,0.00253,0.00291,2.38,4.75,WIN,4.75,28,1,-12.7869,-9.215,-6.338,7.4074,1.8797,20.3008,1.2812,9,1.5038,0.4286,0
1125,TACUSDT,LONG,2026-08-14 10:00:00 UTC,0.00265,0.00262,0.00316,4e-05,0.00253,0.00287,2.09,4.18,WIN,4.18,27,1,-13.6808,-9.5563,-6.3604,5.5556,1.5094,20.3774,1.3307,10,1.1321,0.3333,0
1126,TACUSDT,LONG,2026-08-14 11:00:00 UTC,0.00261,0.00261,0.00316,5e-05,0.00251,0.0028,1.84,3.68,WIN,3.68,25,1,-14.7059,-11.5254,-5.7762,0.0,1.9157,21.0728,1.3037,11,0.0,0.6667,0
1127,TACUSDT,LONG,2026-08-14 12:00:00 UTC,0.0026,0.00258,0.00316,5e-05,0.00249,0.00281,2.07,4.14,WIN,4.14,25,1,-16.129,-12.1622,-5.1095,3.4483,1.9231,22.3077,1.3806,12,0.7692,0.1667,0
1128,TACUSDT,LONG,2026-08-14 13:00:00 UTC,0.00265,0.00258,0.00316,5e-05,0.00249,0.00297,3.02,6.04,WIN,6.04,24,1,-14.2395,-10.7744,-3.9855,12.069,1.8868,21.8868,1.0317,13,2.6415,0.8333,1
1129,TACUSDT,LONG,2026-08-14 14:00:00 UTC,0.00262,0.00258,0.00316,5e-05,0.00249,0.00287,2.44,4.89,WIN,4.89,23,1,-16.2939,-10.8844,-5.0725,6.8966,1.9084,22.1374,1.0774,14,1.5267,0.6,0
1130,TACUSDT,LONG,2026-08-14 15:00:00 UTC,0.00266,0.00258,0.00316,5e-05,0.00249,0.003,3.23,6.45,LOSS,-3.23,113,0,-15.2866,-9.5238,-3.6232,13.7931,1.8797,21.8045,1.0901,15,3.0075,0.8,1
1131,TACUSDT,LONG,2026-08-14 16:00:00 UTC,0.00266,0.00258,0.00315,5e-05,0.00249,0.00301,3.26,6.51,LOSS,-3.26,112,0,-15.016,-9.215,-2.2059,14.0351,1.8797,21.4286,1.1945,16,3.0075,0.0,0
1132,TACUSDT,LONG,2026-08-14 17:00:00 UTC,0.00266,0.00258,0.00314,5e-05,0.00249,0.00299,3.15,6.31,WIN,6.31,48,1,-14.1935,-6.338,-3.2727,14.2857,1.8797,21.0526,1.2401,17,3.0075,0.0,0
1133,TACUSDT,LONG,2026-08-14 18:00:00 UTC,0.00266,0.00258,0.00311,4e-05,0.00249,0.003,3.17,6.33,WIN,6.33,47,1,-12.7869,-6.6667,-2.9197,15.0943,1.5038,19.9248,1.2602,18,3.0075,0.0,0
