Trade_ID,Symbol,Side,Entry_Time_UTC,Entry_Unix_ms,Entry_Unix_sec,Exit_Time_UTC,Exit_Unix_ms,Exit_Unix_sec,Entry_Price,Lowest_100_Price,ATR_14,Stop_Loss_Price,Take_Profit_Price,Exit_Price,Position_Size_USDT,Risk_USDT,Target_Reward_USDT,Result,PnL_USDT,PnL_Percent,Holding_Bars
432,TACUSDT,LONG,2026-07-16 13:00:00 UTC,1784206800000,1784206800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.003,0.00261,0.00012,0.00236,0.00428,0.00236,50.0,10.67,21.35,LOSS,-10.67,-21.35,813
433,TACUSDT,LONG,2026-07-16 14:00:00 UTC,1784210400000,1784210400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00304,0.00261,0.00012,0.00236,0.00441,0.00236,50.0,11.21,22.42,LOSS,-11.21,-22.42,812
434,TACUSDT,LONG,2026-07-16 15:00:00 UTC,1784214000000,1784214000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00312,0.00261,0.00012,0.00236,0.00464,0.00236,50.0,12.2,24.4,LOSS,-12.2,-24.4,811
435,TACUSDT,LONG,2026-07-16 16:00:00 UTC,1784217600000,1784217600,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00314,0.00261,0.00012,0.00236,0.0047,0.00236,50.0,12.43,24.85,LOSS,-12.43,-24.85,810
436,TACUSDT,LONG,2026-07-16 17:00:00 UTC,1784221200000,1784221200,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00338,0.00261,0.00014,0.00232,0.0055,0.00232,50.0,15.67,31.34,LOSS,-15.67,-31.34,809
437,TACUSDT,LONG,2026-07-16 18:00:00 UTC,1784224800000,1784224800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00351,0.00261,0.00015,0.00231,0.00591,0.00231,50.0,17.1,34.19,LOSS,-17.1,-34.19,808
438,TACUSDT,LONG,2026-07-16 19:00:00 UTC,1784228400000,1784228400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00343,0.00261,0.00016,0.00229,0.0057,0.00229,50.0,16.59,33.18,LOSS,-16.59,-33.18,807
439,TACUSDT,LONG,2026-07-16 20:00:00 UTC,1784232000000,1784232000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00344,0.00261,0.00017,0.00227,0.00578,0.00227,50.0,16.96,33.93,LOSS,-16.96,-33.93,806
440,TACUSDT,LONG,2026-07-16 21:00:00 UTC,1784235600000,1784235600,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00351,0.00261,0.00017,0.00227,0.006,0.00227,50.0,17.65,35.3,LOSS,-17.65,-35.3,805
441,TACUSDT,LONG,2026-07-16 22:00:00 UTC,1784239200000,1784239200,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00358,0.00261,0.00018,0.00226,0.00623,0.00226,50.0,18.5,37.0,LOSS,-18.5,-37.0,804
442,TACUSDT,LONG,2026-07-16 23:00:00 UTC,1784242800000,1784242800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00369,0.00261,0.00018,0.00225,0.00656,0.00225,50.0,19.47,38.94,LOSS,-19.47,-38.94,885
443,TACUSDT,LONG,2026-07-17 00:00:00 UTC,1784246400000,1784246400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00366,0.00261,0.00019,0.00222,0.00653,0.00222,50.0,19.63,39.27,LOSS,-19.63,-39.27,884
444,TACUSDT,LONG,2026-07-17 01:00:00 UTC,1784250000000,1784250000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0037,0.00261,0.00019,0.00222,0.00665,0.00222,50.0,19.98,39.96,LOSS,-19.98,-39.96,883
445,TACUSDT,LONG,2026-07-17 02:00:00 UTC,1784253600000,1784253600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0037,0.00261,0.00019,0.00222,0.00665,0.00222,50.0,19.94,39.87,LOSS,-19.94,-39.87,882
446,TACUSDT,LONG,2026-07-17 03:00:00 UTC,1784257200000,1784257200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00356,0.00261,0.0002,0.00221,0.00626,0.00221,50.0,18.93,37.86,LOSS,-18.93,-37.86,881
447,TACUSDT,LONG,2026-07-17 04:00:00 UTC,1784260800000,1784260800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00335,0.00261,0.0002,0.0022,0.00566,0.0022,50.0,17.18,34.35,LOSS,-17.18,-34.35,880
448,TACUSDT,LONG,2026-07-17 05:00:00 UTC,1784264400000,1784264400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00346,0.00261,0.0002,0.0022,0.00596,0.0022,50.0,18.12,36.25,LOSS,-18.12,-36.25,879
449,TACUSDT,LONG,2026-07-17 06:00:00 UTC,1784268000000,1784268000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00353,0.00261,0.0002,0.0022,0.00619,0.0022,50.0,18.79,37.58,LOSS,-18.79,-37.58,878
450,TACUSDT,LONG,2026-07-17 07:00:00 UTC,1784271600000,1784271600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00359,0.00261,0.0002,0.00221,0.00634,0.00221,50.0,19.24,38.47,LOSS,-19.24,-38.47,877
451,TACUSDT,LONG,2026-07-17 08:00:00 UTC,1784275200000,1784275200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00366,0.00261,0.0002,0.00221,0.00656,0.00221,50.0,19.78,39.55,LOSS,-19.78,-39.55,876
452,TACUSDT,LONG,2026-07-17 09:00:00 UTC,1784278800000,1784278800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00347,0.00261,0.00021,0.00219,0.00602,0.00219,50.0,18.4,36.79,LOSS,-18.4,-36.79,875
453,TACUSDT,LONG,2026-07-17 10:00:00 UTC,1784282400000,1784282400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00352,0.00261,0.0002,0.0022,0.00615,0.0022,50.0,18.69,37.39,LOSS,-18.69,-37.39,874
454,TACUSDT,LONG,2026-07-17 11:00:00 UTC,1784286000000,1784286000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00338,0.00261,0.0002,0.0022,0.00575,0.0022,50.0,17.48,34.96,LOSS,-17.48,-34.96,873
455,TACUSDT,LONG,2026-07-17 12:00:00 UTC,1784289600000,1784289600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0034,0.00261,0.00019,0.00222,0.00575,0.00222,50.0,17.33,34.65,LOSS,-17.33,-34.65,872
456,TACUSDT,LONG,2026-07-17 13:00:00 UTC,1784293200000,1784293200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00348,0.00261,0.00019,0.00222,0.00601,0.00222,50.0,18.14,36.28,LOSS,-18.14,-36.28,871
457,TACUSDT,LONG,2026-07-17 14:00:00 UTC,1784296800000,1784296800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00311,0.00261,0.00021,0.00218,0.00495,0.00218,50.0,14.85,29.71,LOSS,-14.85,-29.71,870
458,TACUSDT,LONG,2026-07-17 15:00:00 UTC,1784300400000,1784300400,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.0032,0.00261,0.00021,0.00219,0.00522,0.00219,50.0,15.78,31.55,LOSS,-15.78,-31.55,869
459,TACUSDT,LONG,2026-07-17 16:00:00 UTC,1784304000000,1784304000,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00326,0.00261,0.0002,0.0022,0.00537,0.0022,50.0,16.19,32.39,LOSS,-16.19,-32.39,868
460,TACUSDT,LONG,2026-07-17 17:00:00 UTC,1784307600000,1784307600,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00319,0.00261,0.0002,0.00221,0.00513,0.00221,50.0,15.27,30.54,LOSS,-15.27,-30.54,867
461,TACUSDT,LONG,2026-07-17 18:00:00 UTC,1784311200000,1784311200,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00317,0.00261,0.00019,0.00223,0.00503,0.00223,50.0,14.74,29.48,LOSS,-14.74,-29.48,866
462,TACUSDT,LONG,2026-07-17 19:00:00 UTC,1784314800000,1784314800,2026-08-22 19:59:59 UTC,1787428799999,1787428799,0.00314,0.00261,0.00018,0.00225,0.00492,0.00225,50.0,14.21,28.42,LOSS,-14.21,-28.42,865
463,TACUSDT,LONG,2026-07-17 20:00:00 UTC,1784318400000,1784318400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00311,0.00261,0.00017,0.00226,0.0048,0.00226,50.0,13.58,27.15,LOSS,-13.58,-27.15,782
464,TACUSDT,LONG,2026-07-17 21:00:00 UTC,1784322000000,1784322000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.0031,0.00261,0.00017,0.00227,0.00476,0.00227,50.0,13.35,26.71,LOSS,-13.35,-26.71,781
465,TACUSDT,LONG,2026-07-17 22:00:00 UTC,1784325600000,1784325600,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00328,0.00261,0.00017,0.00227,0.0053,0.00227,50.0,15.43,30.86,LOSS,-15.43,-30.86,780
466,TACUSDT,LONG,2026-07-17 23:00:00 UTC,1784329200000,1784329200,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00319,0.00262,0.00017,0.00229,0.005,0.00229,50.0,14.17,28.35,LOSS,-14.17,-28.35,779
467,TACUSDT,LONG,2026-07-18 00:00:00 UTC,1784332800000,1784332800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00326,0.00268,0.00016,0.00236,0.00504,0.00236,50.0,13.75,27.49,LOSS,-13.75,-27.49,778
468,TACUSDT,LONG,2026-07-18 01:00:00 UTC,1784336400000,1784336400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00322,0.00269,0.00016,0.00238,0.0049,0.00238,50.0,13.05,26.1,LOSS,-13.05,-26.1,777
469,TACUSDT,LONG,2026-07-18 02:00:00 UTC,1784340000000,1784340000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00325,0.00269,0.00015,0.00239,0.00497,0.00239,50.0,13.23,26.46,LOSS,-13.23,-26.46,776
470,TACUSDT,LONG,2026-07-18 03:00:00 UTC,1784343600000,1784343600,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00323,0.00269,0.00015,0.00239,0.00491,0.00239,50.0,12.98,25.95,LOSS,-12.98,-25.95,775
471,TACUSDT,LONG,2026-07-18 04:00:00 UTC,1784347200000,1784347200,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00328,0.00269,0.00014,0.0024,0.00502,0.0024,50.0,13.3,26.61,LOSS,-13.3,-26.61,774
472,TACUSDT,LONG,2026-07-18 05:00:00 UTC,1784350800000,1784350800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00316,0.00269,0.00015,0.0024,0.00467,0.0024,50.0,11.96,23.92,LOSS,-11.96,-23.92,773
473,TACUSDT,LONG,2026-07-18 06:00:00 UTC,1784354400000,1784354400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00315,0.00269,0.00014,0.00241,0.00464,0.00241,50.0,11.79,23.59,LOSS,-11.79,-23.59,772
474,TACUSDT,LONG,2026-07-18 07:00:00 UTC,1784358000000,1784358000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00331,0.00269,0.00015,0.0024,0.00514,0.0024,50.0,13.8,27.59,LOSS,-13.8,-27.59,771
475,TACUSDT,LONG,2026-07-18 08:00:00 UTC,1784361600000,1784361600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00327,0.00271,0.00014,0.00242,0.00498,0.00242,50.0,13.02,26.04,LOSS,-13.02,-26.04,768
476,TACUSDT,LONG,2026-07-18 09:00:00 UTC,1784365200000,1784365200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00326,0.00271,0.00014,0.00243,0.00493,0.00243,50.0,12.79,25.58,LOSS,-12.79,-25.58,767
477,TACUSDT,LONG,2026-07-18 10:00:00 UTC,1784368800000,1784368800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00349,0.00271,0.00015,0.0024,0.00566,0.0024,50.0,15.55,31.1,LOSS,-15.55,-31.1,768
478,TACUSDT,LONG,2026-07-18 11:00:00 UTC,1784372400000,1784372400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00335,0.00271,0.00015,0.0024,0.00524,0.0024,50.0,14.15,28.29,LOSS,-14.15,-28.29,767
479,TACUSDT,LONG,2026-07-18 12:00:00 UTC,1784376000000,1784376000,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00344,0.00271,0.00015,0.0024,0.00551,0.0024,50.0,15.09,30.18,LOSS,-15.09,-30.18,766
480,TACUSDT,LONG,2026-07-18 13:00:00 UTC,1784379600000,1784379600,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00341,0.00271,0.00015,0.00241,0.00541,0.00241,50.0,14.66,29.33,LOSS,-14.66,-29.33,765
481,TACUSDT,LONG,2026-07-18 14:00:00 UTC,1784383200000,1784383200,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00365,0.00271,0.00016,0.00239,0.00618,0.00239,50.0,17.28,34.55,LOSS,-17.28,-34.55,764
482,TACUSDT,LONG,2026-07-18 15:00:00 UTC,1784386800000,1784386800,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00362,0.00274,0.00017,0.0024,0.00607,0.0024,50.0,16.85,33.7,LOSS,-16.85,-33.7,763
483,TACUSDT,LONG,2026-07-18 16:00:00 UTC,1784390400000,1784390400,2026-08-19 09:59:59 UTC,1787133599999,1787133599,0.00358,0.00274,0.00016,0.00241,0.0059,0.00241,50.0,16.25,32.5,LOSS,-16.25,-32.5,762
484,TACUSDT,LONG,2026-07-18 17:00:00 UTC,1784394000000,1784394000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00356,0.00274,0.00016,0.00242,0.00584,0.00242,50.0,16.0,32.0,LOSS,-16.0,-32.0,759
485,TACUSDT,LONG,2026-07-18 18:00:00 UTC,1784397600000,1784397600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00364,0.00274,0.00015,0.00243,0.00607,0.00243,50.0,16.69,33.38,LOSS,-16.69,-33.38,758
486,TACUSDT,LONG,2026-07-18 19:00:00 UTC,1784401200000,1784401200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00353,0.00274,0.00016,0.00242,0.00574,0.00242,50.0,15.69,31.38,LOSS,-15.69,-31.38,757
487,TACUSDT,LONG,2026-07-18 20:00:00 UTC,1784404800000,1784404800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00348,0.00274,0.00015,0.00243,0.00557,0.00243,50.0,15.06,30.12,LOSS,-15.06,-30.12,756
488,TACUSDT,LONG,2026-07-18 21:00:00 UTC,1784408400000,1784408400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00343,0.00274,0.00015,0.00243,0.00541,0.00243,50.0,14.48,28.96,LOSS,-14.48,-28.96,755
489,TACUSDT,LONG,2026-07-18 22:00:00 UTC,1784412000000,1784412000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.0035,0.00274,0.00015,0.00243,0.00565,0.00243,50.0,15.3,30.6,LOSS,-15.3,-30.6,754
490,TACUSDT,LONG,2026-07-18 23:00:00 UTC,1784415600000,1784415600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00354,0.00274,0.00015,0.00244,0.00575,0.00244,50.0,15.52,31.03,LOSS,-15.52,-31.03,753
491,TACUSDT,LONG,2026-07-19 00:00:00 UTC,1784419200000,1784419200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00345,0.00274,0.00014,0.00245,0.00546,0.00245,50.0,14.53,29.06,LOSS,-14.53,-29.06,752
492,TACUSDT,LONG,2026-07-19 01:00:00 UTC,1784422800000,1784422800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00347,0.00274,0.00014,0.00245,0.0055,0.00245,50.0,14.68,29.36,LOSS,-14.68,-29.36,751
493,TACUSDT,LONG,2026-07-19 02:00:00 UTC,1784426400000,1784426400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00348,0.00274,0.00014,0.00245,0.00555,0.00245,50.0,14.84,29.67,LOSS,-14.84,-29.67,750
494,TACUSDT,LONG,2026-07-19 03:00:00 UTC,1784430000000,1784430000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00337,0.00274,0.00015,0.00244,0.00522,0.00244,50.0,13.74,27.47,LOSS,-13.74,-27.47,749
495,TACUSDT,LONG,2026-07-19 04:00:00 UTC,1784433600000,1784433600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00337,0.00274,0.00014,0.00245,0.00522,0.00245,50.0,13.72,27.43,LOSS,-13.72,-27.43,748
496,TACUSDT,LONG,2026-07-19 05:00:00 UTC,1784437200000,1784437200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00351,0.00274,0.00015,0.00244,0.00566,0.00244,50.0,15.3,30.59,LOSS,-15.3,-30.59,747
497,TACUSDT,LONG,2026-07-19 06:00:00 UTC,1784440800000,1784440800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00348,0.00274,0.00014,0.00245,0.00554,0.00245,50.0,14.83,29.65,LOSS,-14.83,-29.65,746
498,TACUSDT,LONG,2026-07-19 07:00:00 UTC,1784444400000,1784444400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00356,0.00274,0.00014,0.00245,0.00578,0.00245,50.0,15.63,31.26,LOSS,-15.63,-31.26,745
499,TACUSDT,LONG,2026-07-19 08:00:00 UTC,1784448000000,1784448000,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00352,0.00275,0.00014,0.00247,0.00562,0.00247,50.0,14.94,29.88,LOSS,-14.94,-29.88,744
500,TACUSDT,LONG,2026-07-19 09:00:00 UTC,1784451600000,1784451600,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00349,0.00275,0.00014,0.00247,0.00553,0.00247,50.0,14.64,29.28,LOSS,-14.64,-29.28,743
501,TACUSDT,LONG,2026-07-19 10:00:00 UTC,1784455200000,1784455200,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00343,0.00277,0.00014,0.00249,0.0053,0.00249,50.0,13.64,27.28,LOSS,-13.64,-27.28,742
502,TACUSDT,LONG,2026-07-19 11:00:00 UTC,1784458800000,1784458800,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00341,0.00277,0.00014,0.0025,0.00524,0.0025,50.0,13.4,26.81,LOSS,-13.4,-26.81,741
503,TACUSDT,LONG,2026-07-19 12:00:00 UTC,1784462400000,1784462400,2026-08-19 07:59:59 UTC,1787126399999,1787126399,0.00339,0.00277,0.00013,0.00251,0.00516,0.00251,50.0,13.04,26.08,LOSS,-13.04,-26.08,740
504,TACUSDT,LONG,2026-07-19 13:00:00 UTC,1784466000000,1784466000,2026-08-14 11:59:59 UTC,1786708799999,1786708799,0.00338,0.00284,0.00013,0.00259,0.00495,0.00259,50.0,11.62,23.25,LOSS,-11.62,-23.25,623
505,TACUSDT,LONG,2026-07-19 14:00:00 UTC,1784469600000,1784469600,2026-08-14 11:59:59 UTC,1786708799999,1786708799,0.00339,0.00284,0.00012,0.00259,0.00499,0.00259,50.0,11.77,23.54,LOSS,-11.77,-23.54,622
506,TACUSDT,LONG,2026-07-19 15:00:00 UTC,1784473200000,1784473200,2026-08-14 11:59:59 UTC,1786708799999,1786708799,0.00337,0.00284,0.00012,0.0026,0.00492,0.0026,50.0,11.49,22.98,LOSS,-11.49,-22.98,621
507,TACUSDT,LONG,2026-07-19 16:00:00 UTC,1784476800000,1784476800,2026-08-14 11:59:59 UTC,1786708799999,1786708799,0.00336,0.00284,0.00012,0.0026,0.00489,0.0026,50.0,11.3,22.6,LOSS,-11.3,-22.6,620
508,TACUSDT,LONG,2026-07-19 17:00:00 UTC,1784480400000,1784480400,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00333,0.00284,0.00012,0.00261,0.00479,0.00261,50.0,10.9,21.8,LOSS,-10.9,-21.8,618
509,TACUSDT,LONG,2026-07-19 18:00:00 UTC,1784484000000,1784484000,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.0034,0.00284,0.00012,0.00261,0.00498,0.00261,50.0,11.64,23.28,LOSS,-11.64,-23.28,617
510,TACUSDT,LONG,2026-07-19 19:00:00 UTC,1784487600000,1784487600,2026-08-14 11:59:59 UTC,1786708799999,1786708799,0.00328,0.00284,0.00012,0.00261,0.00464,0.00261,50.0,10.33,20.67,LOSS,-10.33,-20.67,617
511,TACUSDT,LONG,2026-07-19 20:00:00 UTC,1784491200000,1784491200,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.0033,0.00284,0.00012,0.00261,0.00469,0.00261,50.0,10.49,20.99,LOSS,-10.49,-20.99,615
512,TACUSDT,LONG,2026-07-19 21:00:00 UTC,1784494800000,1784494800,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00343,0.00286,0.00012,0.00261,0.00509,0.00261,50.0,12.02,24.04,LOSS,-12.02,-24.04,614
513,TACUSDT,LONG,2026-07-19 22:00:00 UTC,1784498400000,1784498400,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00343,0.00286,0.00012,0.00261,0.00508,0.00261,50.0,12.0,23.99,LOSS,-12.0,-23.99,613
514,TACUSDT,LONG,2026-07-19 23:00:00 UTC,1784502000000,1784502000,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00338,0.00286,0.00012,0.00261,0.0049,0.00261,50.0,11.29,22.58,LOSS,-11.29,-22.58,612
515,TACUSDT,LONG,2026-07-20 00:00:00 UTC,1784505600000,1784505600,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.0034,0.00286,0.00012,0.00262,0.00497,0.00262,50.0,11.51,23.01,LOSS,-11.51,-23.01,611
516,TACUSDT,LONG,2026-07-20 01:00:00 UTC,1784509200000,1784509200,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00335,0.00286,0.00012,0.00262,0.00481,0.00262,50.0,10.9,21.8,LOSS,-10.9,-21.8,610
517,TACUSDT,LONG,2026-07-20 02:00:00 UTC,1784512800000,1784512800,2026-08-14 10:59:59 UTC,1786705199999,1786705199,0.00336,0.00286,0.00012,0.00262,0.00482,0.00262,50.0,10.92,21.85,LOSS,-10.92,-21.85,609
518,TACUSDT,LONG,2026-07-20 03:00:00 UTC,1784516400000,1784516400,2026-08-14 08:59:59 UTC,1786697999999,1786697999,0.00343,0.00286,0.00012,0.00262,0.00505,0.00262,50.0,11.77,23.54,LOSS,-11.77,-23.54,606
519,TACUSDT,LONG,2026-07-20 04:00:00 UTC,1784520000000,1784520000,2026-08-14 08:59:59 UTC,1786697999999,1786697999,0.0034,0.00286,0.00011,0.00263,0.00493,0.00263,50.0,11.31,22.63,LOSS,-11.31,-22.63,605
520,TACUSDT,LONG,2026-07-20 05:00:00 UTC,1784523600000,1784523600,2026-08-14 08:59:59 UTC,1786697999999,1786697999,0.00345,0.00286,0.00012,0.00263,0.00509,0.00263,50.0,11.9,23.8,LOSS,-11.9,-23.8,604
521,TACUSDT,LONG,2026-07-20 06:00:00 UTC,1784527200000,1784527200,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00335,0.00288,0.00012,0.00264,0.00477,0.00264,50.0,10.59,21.17,LOSS,-10.59,-21.17,591
522,TACUSDT,LONG,2026-07-20 07:00:00 UTC,1784530800000,1784530800,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00342,0.00289,0.00012,0.00266,0.00494,0.00266,50.0,11.1,22.2,LOSS,-11.1,-22.2,590
523,TACUSDT,LONG,2026-07-20 08:00:00 UTC,1784534400000,1784534400,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00335,0.00289,0.00012,0.00266,0.00473,0.00266,50.0,10.33,20.66,LOSS,-10.33,-20.66,589
524,TACUSDT,LONG,2026-07-20 09:00:00 UTC,1784538000000,1784538000,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00339,0.00289,0.00012,0.00266,0.00487,0.00266,50.0,10.88,21.77,LOSS,-10.88,-21.77,588
525,TACUSDT,LONG,2026-07-20 10:00:00 UTC,1784541600000,1784541600,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00336,0.00289,0.00011,0.00266,0.00477,0.00266,50.0,10.43,20.87,LOSS,-10.43,-20.87,587
526,TACUSDT,LONG,2026-07-20 11:00:00 UTC,1784545200000,1784545200,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.0033,0.00293,0.00011,0.00271,0.00449,0.00271,50.0,9.02,18.04,LOSS,-9.02,-18.04,586
527,TACUSDT,LONG,2026-07-20 12:00:00 UTC,1784548800000,1784548800,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00336,0.00293,0.00011,0.00271,0.00465,0.00271,50.0,9.61,19.22,LOSS,-9.61,-19.22,585
528,TACUSDT,LONG,2026-07-20 13:00:00 UTC,1784552400000,1784552400,2026-08-13 20:59:59 UTC,1786654799999,1786654799,0.00324,0.00293,0.00011,0.00271,0.0043,0.00271,50.0,8.22,16.45,LOSS,-8.22,-16.45,584
529,TACUSDT,LONG,2026-07-20 14:00:00 UTC,1784556000000,1784556000,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00329,0.00297,0.00011,0.00275,0.00438,0.00275,50.0,8.25,16.49,LOSS,-8.25,-16.49,578
530,TACUSDT,LONG,2026-07-20 15:00:00 UTC,1784559600000,1784559600,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00331,0.00297,0.00011,0.00276,0.00442,0.00276,50.0,8.36,16.72,LOSS,-8.36,-16.72,577
531,TACUSDT,LONG,2026-07-20 16:00:00 UTC,1784563200000,1784563200,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00334,0.00297,0.00011,0.00276,0.00451,0.00276,50.0,8.75,17.51,LOSS,-8.75,-17.51,576
532,TACUSDT,LONG,2026-07-20 17:00:00 UTC,1784566800000,1784566800,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00342,0.00297,0.00011,0.00275,0.00474,0.00275,50.0,9.71,19.43,LOSS,-9.71,-19.43,575
533,TACUSDT,LONG,2026-07-20 18:00:00 UTC,1784570400000,1784570400,2026-08-13 15:59:59 UTC,1786636799999,1786636799,0.00342,0.00303,0.00011,0.00281,0.00465,0.00281,50.0,8.94,17.89,LOSS,-8.94,-17.89,574
534,TACUSDT,LONG,2026-07-20 19:00:00 UTC,1784574000000,1784574000,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.00339,0.00304,0.00011,0.00283,0.00453,0.00283,50.0,8.37,16.74,LOSS,-8.37,-16.74,527
535,TACUSDT,LONG,2026-07-20 20:00:00 UTC,1784577600000,1784577600,2026-08-11 17:59:59 UTC,1786471199999,1786471199,0.0032,0.00307,0.00012,0.00283,0.00394,0.00283,50.0,5.79,11.58,LOSS,-5.79,-11.58,526
536,TACUSDT,LONG,2026-07-20 21:00:00 UTC,1784581200000,1784581200,2026-07-21 14:59:59 UTC,1784645999999,1784645999,0.0032,0.00307,0.00011,0.00284,0.00393,0.00284,50.0,5.65,11.3,LOSS,-5.65,-11.3,18
537,TACUSDT,LONG,2026-07-20 22:00:00 UTC,1784584800000,1784584800,2026-07-21 14:59:59 UTC,1784645999999,1784645999,0.00321,0.00307,0.00011,0.00285,0.00395,0.00285,50.0,5.74,11.48,LOSS,-5.74,-11.48,17
538,TACUSDT,LONG,2026-07-20 23:00:00 UTC,1784588400000,1784588400,2026-07-21 14:59:59 UTC,1784645999999,1784645999,0.00318,0.00307,0.00011,0.00286,0.00382,0.00286,50.0,5.05,10.1,LOSS,-5.05,-10.1,16
